1062	0.1720109	-0.04182547	0.0007245541	-0.1763245	-0.03595102	0.0150944	0.003200363	-0.5386336	0.04023063	0.06823079	-0.2780595	0.06157911	0.0170577	-0.06951489	0.01539478	0.004264425	-0.01737872	0.003848694	0.02439596	-0.2496511	-0.008919477	0.006098989	-0.06241278	-0.002229869	0.001524747	-0.01560319	-0.0005574673	-0.06325144	-0.2908533	0.03819335	-0.01581286	-0.07271333	0.009548336	0.004264425	-0.01737872	0.003848694	-0.0240435	-0.2499211	-0.01974285	-0.006010875	-0.06248027	-0.004935712	0.001524747	-0.01560319	-0.0005574673
1065	0.1724447	-0.04153225	0.0003249645	-0.174978	-0.03472242	0.01668048	0.004208401	-0.5405454	0.03273416	0.06783848	-0.2789135	0.05691254	0.01269519	-0.05234966	0.01037944	0.002107692	-0.008742735	0.001632687	0.02533373	-0.2496985	-0.008011937	0.004808686	-0.04682144	-0.001445517	0.0008209846	-0.007804561	-0.0002220124	-0.06249374	-0.2910025	0.04447758	-0.01167022	-0.05457228	0.008732311	0.002107692	-0.008742735	0.001632687	-0.03450119	-0.2565149	0.01536679	-0.00712258	-0.04850866	0.005075626	0.0008209846	-0.007804561	-0.0002220124
1068	0.1725691	-0.03972232	-0.0009760857	-0.1724499	-0.03423017	0.02328312	0.006371696	-0.5426159	0.02211833	0.06908248	-0.2820315	0.05502534	0.009832398	-0.04004173	0.00731278	0.0008650703	-0.003480069	0.0004578498	0.02927734	-0.2504545	-0.007883668	0.004592416	-0.03530507	-0.00105207	0.000561671	-0.002974329	-6.814767E-05	-0.06165889	-0.2945071	0.05478549	-0.008543952	-0.04180537	0.009126211	0.0008650703	-0.003480069	0.0004578498	-0.03986755	-0.2559063	0.020733	-0.006683524	-0.03622934	0.005148271	0.000561671	-0.002974329	-6.814767E-05
1071	0.1721105	-0.03808245	-0.002259254	-0.1718797	-0.03541383	0.02778375	0.007785372	-0.5434282	0.01851392	0.0703353	-0.2833498	0.0514704	0.007687503	-0.03036087	0.00459585	0.0001125789	-0.0001898361	-0.0003358452	0.0307308	-0.251664	-0.01092637	0.003807677	-0.02678118	-0.001549727	0.0002250684	-9.977329E-05	-0.000175525	-0.06146687	-0.2988086	0.06338167	-0.00635996	-0.03242941	0.008993704	0.0001125789	-0.0001898361	-0.0003358452	-0.04867184	-0.244025	0.03336036	-0.007213715	-0.02420168	0.007018044	0.0002250684	-9.977329E-05	-0.000175525
1075	0.1720683	-0.03711137	-0.006525278	-0.1724254	-0.0353049	0.03557479	0.009157594	-0.5431259	0.01460624	0.07099113	-0.2838986	0.04542208	0.005929585	-0.02290785	0.001934807	-0.0003550453	0.001720877	-0.0009171446	0.03213349	-0.2524354	-0.01270771	0.00320643	-0.02027875	-0.001607632	1.848972E-05	0.001550777	-0.0001461198	-0.06313971	-0.2984302	0.07143402	-0.005188178	-0.02422745	0.008758365	-0.0003550453	0.001720877	-0.0009171446	-0.04934415	-0.2445991	0.03448355	-0.005578364	-0.01829479	0.00554433	1.848972E-05	0.001550777	-0.0001461198
1078	0.1710705	-0.03655469	-0.01015151	-0.1731081	-0.03634888	0.041767	0.008283997	-0.5435402	0.01039493	0.07134782	-0.2844819	0.03926432	0.004536361	-0.01732673	-8.83335E-05	-0.00061459	0.002685939	-0.001193644	0.0315519	-0.2531536	-0.0156033	0.002259425	-0.0153886	-0.001929622	-0.0002228841	0.00238562	-0.0001900875	-0.06459641	-0.2972907	0.07644105	-0.004255311	-0.01788571	0.007820531	-0.00061459	0.002685939	-0.001193644	-0.046626	-0.2455004	0.03599811	-0.003504235	-0.0139464	0.004536886	-0.0002228841	0.00238562	-0.0001900875
1081	0.1684779	-0.03728795	-0.01539671	-0.1748033	-0.03772217	0.04710305	0.007688802	-0.547511	0.006138206	0.07082437	-0.2853435	0.02978623	0.003271408	-0.01321044	-0.002435773	-0.0007771805	0.003043526	-0.001482093	0.03346163	-0.2534634	-0.01763916	0.002172002	-0.01161889	-0.001956181	-0.0001890188	0.002731642	-0.0001492053	-0.06613679	-0.2988735	0.07986724	-0.003576577	-0.01380999	0.006721946	-0.0007771805	0.003043526	-0.001482093	-0.04407877	-0.2470393	0.03355765	-0.001991368	-0.01084455	0.002792552	-0.0001890188	0.002731642	-0.0001492053
1085	0.166385	-0.03902042	-0.01926935	-0.174167	-0.0390079	0.05098712	0.00572853	-0.5497498	0.002528191	0.072093	-0.2862966	0.02494979	0.002770713	-0.0101461	-0.00303594	-0.0007080593	0.00304873	-0.001261611	0.03202067	-0.2539884	-0.02328932	0.001268762	-0.008845439	-0.002879676	-0.000367574	0.002742094	-0.0003427778	-0.06730285	-0.2995804	0.07951558	-0.002973948	-0.01053421	0.004953543	-0.0007080593	0.00304873	-0.001261611	-0.04187232	-0.2481503	0.0325346	-0.0009419147	-0.008411152	0.00183865	-0.000367574	0.002742094	-0.0003427778
1088	0.1646985	-0.04069778	-0.02099013	-0.1741156	-0.0394167	0.05293	0.005032055	-0.5528241	0.0001785755	0.06982014	-0.2867797	0.01668906	0.00150982	-0.007730358	-0.004342136	-0.0008462677	0.002890483	-0.001272758	0.03179093	-0.2539704	-0.02881837	0.0008941349	-0.006629564	-0.003542019	-0.0003693373	0.00261054	-0.000422669	-0.0672586	-0.2983168	0.07609439	-0.002219397	-0.007584759	0.00285986	-0.0008462677	0.002890483	-0.001272758	-0.04109454	-0.2492437	0.02870166	-0.0005119908	-0.006581707	0.0004207535	-0.0003693373	0.00261054	-0.000422669
1091	0.163776	-0.04184425	-0.02260077	-0.1736809	-0.04077393	0.05285358	0.003391709	-0.5508345	0.0004953146	0.06958805	-0.2892037	0.01212716	0.001074343	-0.006403769	-0.004397077	-0.0007435699	0.00249951	-0.0009683034	0.02923396	-0.2538661	-0.03667402	3.136002E-05	-0.004946096	-0.004620427	-0.0004926967	0.002378772	-0.0005866039	-0.06708793	-0.2981927	0.07261467	-0.001621882	-0.005657545	0.001274965	-0.0007435699	0.00249951	-0.0009683034	-0.03829405	-0.2505446	0.02509499	0.0003161305	-0.005261506	-0.0005861041	-0.0004926967	0.002378772	-0.0005866039
1095	0.16302	-0.04143432	-0.02445328	-0.1739058	-0.04145166	0.05264032	0.001108333	-0.5512597	0.001093507	0.06921776	-0.2912025	0.007356882	0.000713184	-0.005302522	-0.004490378	-0.0006479673	0.002149944	-0.0007495526	0.02574325	-0.2533631	-0.0443722	-0.000849159	-0.003583821	-0.005389865	-0.0005896522	0.002124647	-0.0006323124	-0.06663759	-0.2933863	0.06529343	-0.001103826	-0.003041544	-0.0008740857	-0.0006479673	0.002149944	-0.0007495526	-0.03794201	-0.2513925	0.01980305	0.0003251079	-0.004158113	-0.001762563	-0.0005896522	0.002124647	-0.0006323124
1098	0.1639851	-0.04054746	-0.02600682	-0.1731126	-0.04284421	0.05104625	0.001069393	-0.5532348	0.003530741	0.0673112	-0.2927298	0.003044367	5.824829E-05	-0.004358727	-0.004445912	-0.0006497094	0.001848407	-0.0005510481	0.02331772	-0.2525692	-0.04982877	-0.00124325	-0.002489405	-0.00540654	-0.0005407619	0.00186709	-0.0004784031	-0.06499539	-0.2874224	0.05866706	-0.0004173201	-0.0007901925	-0.002312156	-0.0006497094	0.001848407	-0.0005510481	-0.03574565	-0.2522041	0.01403844	0.0007929201	-0.003321487	-0.002763073	-0.0005407619	0.00186709	-0.0004784031
1101	0.1614769	-0.04078862	-0.02823091	-0.1731574	-0.04313847	0.05135083	0.0008498598	-0.5563813	0.01109719	0.06679021	-0.2907518	0.0005838871	-8.656111E-05	-0.00277455	-0.003949554	-0.0005234844	0.00178235	-0.0002891965	0.01972863	-0.2517229	-0.05365109	-0.001829711	-0.00165548	-0.005010487	-0.0005521866	0.001608799	-0.000259789	-0.06276202	-0.2816484	0.05113757	0.0002453527	0.0008508535	-0.003616491	-0.0005234844	0.00178235	-0.0002891965	-0.03829926	-0.2520037	0.006495476	-4.371296E-05	-0.002441017	-0.003958046	-0.0005521866	0.001608799	-0.000259789
1105	0.1612466	-0.03987271	-0.02950501	-0.1726104	-0.04253438	0.05168629	0.001613153	-0.5574608	0.01684546	0.06570061	-0.2911269	-0.002449036	-0.0003373215	-0.002174671	-0.003720396	-0.0004553034	0.001486732	-0.0001596079	0.01659828	-0.25082	-0.0566026	-0.00215487	-0.001015872	-0.004495741	-0.0004954297	0.001366501	-6.61552E-05	-0.06163807	-0.2793155	0.04358685	0.000465002	0.001221357	-0.004600048	-0.0004553034	0.001486732	-0.0001596079	-0.04025708	-0.2516018	-0.001795411	-0.0005222394	-0.00173027	-0.005041257	-0.0004954297	0.001366501	-6.61552E-05
